year,name,firstname,lastname,position,heightfeet,heightinches,heightinchestotal,weight,arms,hands,fortyyd,twentyyd,tenyd,twentyss,threecone,vertical,broad,bench,round,college,pick,pickround,picktotal,wonderlic,nflgrade,games_played
2015,DeAndre Smelter,DeAndre,Smelter,WR,6,2.0000,74.0000,226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Georgia Tech,,0,0,0,5.5,2
2015,Devin Smith,Devin,Smith,WR,6,0.0000,72.0000,196,0.0000,0.0000,4.4200,0.0000,0.0000,4.1500,0.0000,39.0000,122,10,0,Ohio St.,,0,0,0,5.7,4
2015,Devin Smith,Devin,Smith,WR,6,0.0000,72.0000,196,0.0000,0.0000,4.4200,0.0000,0.0000,4.1500,0.0000,39.0000,122,10,0,Ohio St.,,0,0,0,5.7,10
2015,Jaelen Strong,Jaelen,Strong,WR,6,2.0000,74.0000,217,0.0000,0.0000,4.4400,0.0000,0.0000,0.0000,0.0000,42.0000,123,0,0,Arizona State,,0,0,0,5.8,8
2015,Jaelen Strong,Jaelen,Strong,WR,6,2.0000,74.0000,217,0.0000,0.0000,4.4400,0.0000,0.0000,0.0000,0.0000,42.0000,123,0,0,Arizona State,,0,0,0,5.8,10
2015,Randall Telfer,Randall,Telfer,TE,6,4.0000,76.0000,250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,20,0,USC,,0,0,0,0.0,14
2015,Tyler Varga,Tyler,Varga,FB,5,11.0000,71.0000,222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,23,0,Yale,,0,0,0,5.2,3
2015,Clive Walford,Clive,Walford,TE,6,4.0000,76.0000,251,0.0000,0.0000,4.7900,0.0000,0.0000,4.5700,0.0000,35.0000,120,20,0,Miami,,0,0,0,5.6,15
2015,Clive Walford,Clive,Walford,TE,6,4.0000,76.0000,251,0.0000,0.0000,4.7900,0.0000,0.0000,4.5700,0.0000,35.0000,120,20,0,Miami,,0,0,0,5.6,16
2015,Darren Waller,Darren,Waller,WR,6,6.0000,78.0000,238,0.0000,0.0000,4.4600,0.0000,0.0000,4.2500,7.0700,37.0000,125,12,0,Georgia Tech,,0,0,0,5.4,12
2015,Darren Waller,Darren,Waller,WR,6,6.0000,78.0000,238,0.0000,0.0000,4.4600,0.0000,0.0000,4.2500,7.0700,37.0000,125,12,0,Georgia Tech,,0,0,0,5.4,6
